task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1136,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,2,Somewhat low credibility,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1137,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,2,Somewhat Unrepresentative,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1138,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,3,How is the title unrepresentative of the content of the article? (Select all that apply).,5,Title overstates claims or conclusions in the body,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1139,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,1,Very much clickbaity,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1140,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,39,65,HORRIBLE INCURABLE DISEASE,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1140,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,89,112,WORSE THAN LUNG CANCER!,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1141,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,7,Inducing fear (“Is Your Boyfriend Cheating on You?”),0,18,112,E-CIGARETTES CAUSE A HORRIBLE INCURABLE DISEASE CALLED ‘POPCORN LUNG’. WORSE THAN LUNG CANCER!,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1141,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,7,Inducing fear (“Is Your Boyfriend Cheating on You?”),0,7,17,CONFIRMED:,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1142,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,18,30,E-CIGARETTES,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1142,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,31,38,CAUSE A,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1142,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,18,36,E-CIGARETTES CAUSE,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1142,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,31,38,CAUSE A,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1142,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,6,"Defying convention (“Think Orange Juice is Good for you? Think Again!”, “Here are 5 Foods You Never Thought Would Kill You”)",0,39,65,HORRIBLE INCURABLE DISEASE,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1143,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,0,359,585,"It turns out the Harvard School of Public Health decided to do a study on E-cigarettes and the results are startling. It looks as if they may not pose the traditional cigarette threat, but they pose a different one altogether.",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1144,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",2,Experts,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1145,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1146,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1147,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,1,Expert 1,0,1149,1162,"Joseph Allen,",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1148,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,2,Expert 2,0,1984,2105,"David Christiani, Elkan Blout Professor of Environmental Genetics, was the co-author of the study and said the following:",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,424,476,study on E-cigarettes and the results are startling.,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1349,1352,"


",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1079,1349,"They took 51 different flavored e-cigs and analyzed them. The author, Joseph Allen, along with his team, discovered that at least 1 of 3 top toxins were found in 47 of the e-cigs. These toxins are: diacetyl, acetoin, 2,3-pentanedione. They also discovered the following:",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1314,1349,They also discovered the following:,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1411,1694,"amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1354,1834,"“The amount of diacetyl in 39 of the e-cigs exceeded the amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings are as the flavor names of these e-cigs include cotton candy, cupcake, and other flavors which would clearly be attractive to young people.",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1149,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,0,1141,1148,"author,",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1150,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,376,407,Harvard School of Public Health,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1151,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",3,2,0,587,885,"Diacetyl is a flavouring chemical used in E-cigs which are linked to cases of severe respiratory disease, most notably the incurable condition called “Popcorn Lung.” This condition was first noticed in workers in microwave popcorn processing facilities who inhaled the artificial butter flavouring.",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1151,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",3,2,0,2688,2827,"Here’s a video where e-cigs led to devastating results for one man:

[Video titled “e-Cigarette Chemical Linked to ‘Popcorn Lung’ - Newsy”]",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1152,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,4,Slightly justified,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1153,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1154,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,0,2484,2686,"fruity-flavored “safe” alternative to traditional smoking, may not be all that after all, and it probably is best to cease any e-cig habits until further research is done on this emerging smoking trend.",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1154,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,0,2466,2499,It looks like the fruity-flavored,2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1154,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,0,138,357,"The latest trend in smoking has been E-cigarettes. They have been promoted as a much safer alternative to smoking regular cigarettes. But of course, there’s the old saying that starts out, “if it’s too good to be true…”",2827
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1155,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1156,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,0,0,0,,0
286,159,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,14,1157,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,0,89,112,WORSE THAN LUNG CANCER!,2827
