anno_id,task_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,topic_number,topic_namespace,topic_name,question_number,question_text,answer_number,answer_text,contributor_id,start_pos,end_pos,target_text
1364,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,13,0,0,
1365,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,3,No Causal Claim,13,0,0,
1366,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,8,No evidence given,13,0,0,
1367,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,5,Not at All Convincing,13,0,0,
1368,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,1,Very low credibility,15,0,0,
1369,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,3,Somewhat Representative,15,0,0,
1370,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,2,Somewhat clickbaity,15,0,0,
1371,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",15,42,53,hypocrites!
1372,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,2,No,15,0,0,
1373,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",1,None,15,0,0,
1374,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,5,Not at all justified,15,0,0,
1375,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,15,0,0,
1376,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,15,0,0,
1377,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,15,0,0,
1378,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,15,0,0,
1379,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,3,No,15,0,0,
1380,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,15,0,0,
1381,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,15,511,615,"So they want to take away health care from millions, but still keep their own sweetheart deal?   No way."
1381,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,15,618,718,"Send the Republicans a message.  Tell them ""Repeal your own government-subsidized health care first,"
1381,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,15,719,731,"hypocrites!"""
1382,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,15,0,0,
1383,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,3,No Causal Claim,15,0,0,
1384,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,8,No evidence given,15,0,0,
1385,311,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/311,credco_webconf_articles.tar,38,38article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,5,Not at All Convincing,15,0,0,
1386,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,3,Medium credibility,13,0,0,
1387,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,4,Completely Representative,13,0,0,
1388,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,4,Not at all clickbaity,13,0,0,
1389,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,1,Yes,13,758,825,according to the study published in the Journal of Human Resources.
1390,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",2,Experts,13,0,0,
1391,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",3,Studies,13,0,0,
1392,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,9,Highlight each expert cited:,1,Expert 1,13,1534,1610,"co-author Jee-Yeon K. Lehmann, an economist at the Analysis Group in Boston,"
1393,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,13,827,915,"The findings are based on the Children of the National Longitudinal Survey of the Youth,"
1394,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",1,None,13,0,0,
1395,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,2,Mostly justified,13,0,0,
1396,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,13,0,0,
1397,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,13,0,0,
1398,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,13,0,0,
1399,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,2,Sort of,13,530,757,"Apparently the advantage begins startlingly early — with firstborn babies and toddlers already scoring better on cognitive tests than their younger siblings at the same age — and it's likely due to “a broad shift in parenting,”"
1399,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,2,Sort of,13,1404,1533,"“We were surprised by the finding that birth order differences in cognitive test scores and parental behavior appeared so early,”"
1400,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,3,No,13,0,0,
1401,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,13,0,0,
1402,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",3,No,13,0,0,
1403,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,13,0,0,
1404,312,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/312,credco_webconf_articles.tar,39,39article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,13,1624,1779,"First-time parents tend to want to do everything right and generally have a greater awareness of their interactions with and investments in the firstborn,"""
